locus_tag	ftype	length_bp	gene	EC_number	COG	product
CNPCJCIP_00052	CDS	1005				Abi family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00053	CDS	3036				type I restriction endonuclease subunit R [Thiopseudomonas alkaliphila]
CNPCJCIP_00054	CDS	552				hypothetical protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00055	CDS	2541				hypothetical protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00056	CDS	3081				site-specific integrase [Thiopseudomonas alkaliphila]
CNPCJCIP_00057	CDS	516				IS3 family transposase, partial [Thiopseudomonas alkaliphila]
CNPCJCIP_00058	CDS	546				3'-5' exonuclease [Thiopseudomonas alkaliphila]
CNPCJCIP_00059	CDS	492				Mov34/MPN/PAD-1 family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00060	CDS	1476				hypothetical protein
CNPCJCIP_00061	CDS	1251				nucleotidyltransferase [Thiopseudomonas alkaliphila]
CNPCJCIP_00062	CDS	1176				SAVED domain-containing protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00063	CDS	207				hypothetical protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00064	CDS	453				hypothetical protein
CNPCJCIP_00065	CDS	327				hypothetical protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00066	CDS	1125				ABC transporter permease [Thiopseudomonas alkaliphila]
CNPCJCIP_00067	CDS	2742				ribosome-associated ATPase/putative transporter RbbA [Thiopseudomonas alkaliphila]
CNPCJCIP_00068	CDS	1062				efflux RND transporter periplasmic adaptor subunit [Thiopseudomonas alkaliphila]
CNPCJCIP_00069	CDS	1488				efflux transporter outer membrane subunit [Thiopseudomonas alkaliphila]
CNPCJCIP_00070	CDS	765				enoyl-ACP reductase FabI [Thiopseudomonas alkaliphila]
CNPCJCIP_00071	CDS	1803				alpha/beta fold hydrolase [Thiopseudomonas alkaliphila]
CNPCJCIP_00072	CDS	633				helix-turn-helix domain-containing protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00073	CDS	645				MarC family NAAT transporter [Thiopseudomonas alkaliphila]
CNPCJCIP_00074	CDS	429				hypothetical protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00075	CDS	873				LysR substrate-binding domain-containing protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00076	CDS	1101				phosphonoacetaldehyde reductase [Thiopseudomonas alkaliphila]
CNPCJCIP_00077	CDS	852				phosphonate ABC transporter substrate-binding protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00078	CDS	831				phosphonate ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00079	CDS	795				phosphonate ABC transporter, permease protein PhnE [Thiopseudomonas alkaliphila]
CNPCJCIP_00080	CDS	813				phosphonoacetaldehyde hydrolase [Thiopseudomonas alkaliphila]
CNPCJCIP_00081	CDS	1572				multicopper oxidase family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00082	CDS	351				hypothetical protein
CNPCJCIP_00083	CDS	438				hypothetical protein
CNPCJCIP_00084	CDS	1128				TIGR03364 family FAD-dependent oxidoreductase [Thiopseudomonas alkaliphila]
CNPCJCIP_00085	CDS	1008				putative 2-aminoethylphosphonate ABC transporter substrate-binding protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00086	CDS	1701				putative 2-aminoethylphosphonate ABC transporter permease subunit [Thiopseudomonas alkaliphila]
CNPCJCIP_00087	CDS	1074				putative 2-aminoethylphosphonate ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00088	CDS	330				IS66 family transposase [Thiopseudomonas alkaliphila]
CNPCJCIP_00089	CDS	534				ISL3 family transposase IS1411
CNPCJCIP_00090	CDS	678				hypothetical protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00091	CDS	2985				hypothetical protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00092	CDS	3744				hypothetical protein
CNPCJCIP_00093	CDS	2472				chromosome partitioning protein ParA [Thiopseudomonas alkaliphila]
CNPCJCIP_00094	CDS	2043				hypothetical protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00095	CDS	3546				AAA domain-containing protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00096	CDS	1494				hypothetical protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00097	CDS	732				PP2C family serine/threonine-protein phosphatase [Thiopseudomonas alkaliphila]
CNPCJCIP_00098	CDS	531				hypothetical protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00099	CDS	702				VWA domain-containing protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00100	CDS	1434				putative CRISPR-associated protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00101	CDS	1032				IS110 family transposase [Thiopseudomonas alkaliphila]
CNPCJCIP_00102	CDS	309				IS66 family insertion sequence element accessory protein TnpB [Thiopseudomonas alkaliphila]
CNPCJCIP_00103	CDS	369				IS66 family insertion sequence element accessory protein TnpB [Thiopseudomonas alkaliphila]
CNPCJCIP_00104	CDS	1662				IS66 family transposase [Thiopseudomonas alkaliphila]
CNPCJCIP_00105	CDS	1194				CRISPR-associated ring nuclease Csm6 [Thiopseudomonas alkaliphila]
CNPCJCIP_00106	CDS	897				A24 family peptidase [Thiopseudomonas alkaliphila]
CNPCJCIP_00107	CDS	1215				type II secretion system F family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00108	CDS	1701				type IV-A pilus assembly ATPase PilB [Thiopseudomonas alkaliphila]
CNPCJCIP_00109	CDS	453				pilin [Thiopseudomonas alkaliphila]
CNPCJCIP_00110	CDS	1392				hypothetical protein
CNPCJCIP_00111	CDS	168				hypothetical protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00112	CDS	150				hypothetical protein
CNPCJCIP_00113	CDS	282				GIY-YIG nuclease family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00114	CDS	234				hypothetical protein
CNPCJCIP_00115	CDS	654				isoprenoid biosynthesis glyoxalase ElbB [Thiopseudomonas alkaliphila]
CNPCJCIP_00116	CDS	417				PACE efflux transporter [Thiopseudomonas alkaliphila]
CNPCJCIP_00117	CDS	384				50S ribosomal protein L17 [Thiopseudomonas alkaliphila]
CNPCJCIP_00118	CDS	1002				DNA-directed RNA polymerase subunit alpha [Thiopseudomonas alkaliphila]
CNPCJCIP_00119	CDS	621				30S ribosomal protein S4 [Thiopseudomonas alkaliphila]
CNPCJCIP_00120	CDS	390				30S ribosomal protein S11 [Thiopseudomonas alkaliphila]
CNPCJCIP_00121	CDS	357				30S ribosomal protein S13 [Thiopseudomonas alkaliphila]
CNPCJCIP_00122	CDS	117				MULTISPECIES: 50S ribosomal protein L36 [Pseudomonadaceae]
CNPCJCIP_00123	CDS	1329				preprotein translocase subunit SecY [Thiopseudomonas alkaliphila]
CNPCJCIP_00124	CDS	435				50S ribosomal protein L15 [Thiopseudomonas alkaliphila]
CNPCJCIP_00125	CDS	183				50S ribosomal protein L30 [Thiopseudomonas alkaliphila]
CNPCJCIP_00126	CDS	522				30S ribosomal protein S5 [Thiopseudomonas alkaliphila]
CNPCJCIP_00127	CDS	351				50S ribosomal protein L18 [Thiopseudomonas alkaliphila]
CNPCJCIP_00128	CDS	534				50S ribosomal protein L6 [Thiopseudomonas alkaliphila]
CNPCJCIP_00129	CDS	393				30S ribosomal protein S8 [Thiopseudomonas alkaliphila]
CNPCJCIP_00130	CDS	306				30S ribosomal protein S14 [Thiopseudomonas alkaliphila]
CNPCJCIP_00131	CDS	540				50S ribosomal protein L5 [Thiopseudomonas alkaliphila]
CNPCJCIP_00132	CDS	315				50S ribosomal protein L24 [Thiopseudomonas alkaliphila]
CNPCJCIP_00133	CDS	369				50S ribosomal protein L14 [Thiopseudomonas alkaliphila]
CNPCJCIP_00134	CDS	267				30S ribosomal protein S17 [Thiopseudomonas alkaliphila]
CNPCJCIP_00135	CDS	192				50S ribosomal protein L29 [Thiopseudomonas alkaliphila]
CNPCJCIP_00136	CDS	414				50S ribosomal protein L16 [Thiopseudomonas alkaliphila]
CNPCJCIP_00137	CDS	687				30S ribosomal protein S3 [Thiopseudomonas alkaliphila]
CNPCJCIP_00138	CDS	333				50S ribosomal protein L22 [Thiopseudomonas alkaliphila]
CNPCJCIP_00139	CDS	276				30S ribosomal protein S19 [Thiopseudomonas alkaliphila]
CNPCJCIP_00140	CDS	822				50S ribosomal protein L2 [Thiopseudomonas alkaliphila]
CNPCJCIP_00141	CDS	300				50S ribosomal protein L23 [Thiopseudomonas alkaliphila]
CNPCJCIP_00142	CDS	603				50S ribosomal protein L4 [Thiopseudomonas alkaliphila]
CNPCJCIP_00143	CDS	636				50S ribosomal protein L3 [Thiopseudomonas alkaliphila]
CNPCJCIP_00144	CDS	312				MULTISPECIES: 30S ribosomal protein S10 [Gammaproteobacteria]
CNPCJCIP_00145	CDS	405	tufA		COG0050	Elongation factor Tu
CNPCJCIP_00146	CDS	2103				elongation factor G [Thiopseudomonas alkaliphila]
CNPCJCIP_00147	CDS	471				30S ribosomal protein S7 [Thiopseudomonas alkaliphila]
CNPCJCIP_00148	CDS	372				30S ribosomal protein S12 [Thiopseudomonas alkaliphila]
CNPCJCIP_00149	CDS	4194				DNA-directed RNA polymerase subunit beta' [Thiopseudomonas alkaliphila]
CNPCJCIP_00150	CDS	4086				DNA-directed RNA polymerase subunit beta [Thiopseudomonas alkaliphila]
CNPCJCIP_00151	CDS	372				50S ribosomal protein L7/L12 [Thiopseudomonas alkaliphila]
CNPCJCIP_00152	CDS	501				50S ribosomal protein L10 [Thiopseudomonas alkaliphila]
CNPCJCIP_00153	CDS	699				50S ribosomal protein L1 [Thiopseudomonas alkaliphila]
CNPCJCIP_00154	CDS	432				50S ribosomal protein L11 [Thiopseudomonas alkaliphila]
CNPCJCIP_00155	CDS	480				transcription termination/antitermination protein NusG [Thiopseudomonas alkaliphila]
CNPCJCIP_00156	CDS	369				preprotein translocase subunit SecE [Thiopseudomonas alkaliphila]
CNPCJCIP_00157	tRNA	76				tRNA-Trp(cca)
CNPCJCIP_00158	CDS	585				autotransporter assembly complex family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00159	CDS	4725				hypothetical protein
CNPCJCIP_00160	CDS	939				MULTISPECIES: aminoglycoside phosphotransferase family protein [Enterobacteriaceae]
CNPCJCIP_00161	CDS	393				type 1 glutamine amidotransferase domain-containing protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00162	CDS	378				MULTISPECIES: hypothetical protein [Weeksellaceae]
CNPCJCIP_00163	CDS	1077				MULTISPECIES: tetracycline-inactivating monooxygenase Tet(X) [Bacteria]
CNPCJCIP_00164	CDS	861				MULTISPECIES: macrolide hydrolase EstT [Bacteria]
CNPCJCIP_00165	CDS	537				hypothetical protein
CNPCJCIP_00166	CDS	822				hypothetical protein
CNPCJCIP_00167	CDS	1215				MULTISPECIES: chloramphenicol/florfenicol efflux MFS transporter FloR [Bacteria]
CNPCJCIP_00168	CDS	306				MULTISPECIES: LysR family transcriptional regulator [Bacteria]
CNPCJCIP_00169	CDS	1893				DDE-type integrase/transposase/recombinase [Thiopseudomonas alkaliphila]
CNPCJCIP_00170	CDS	1656				AAA family ATPase [Thiopseudomonas alkaliphila]
CNPCJCIP_00171	CDS	1545				TnsD family Tn7-like transposition protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00172	CDS	1257				Tn7-like element transposition protein TnsE [Thiopseudomonas alkaliphila]
CNPCJCIP_00173	CDS	525				fimbrial protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00174	CDS	738				molecular chaperone [Thiopseudomonas alkaliphila]
CNPCJCIP_00175	CDS	2574				fimbria/pilus outer membrane usher protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00176	CDS	1233				hypothetical protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00177	CDS	441				GNAT family N-acetyltransferase [Thiopseudomonas alkaliphila]
CNPCJCIP_00178	CDS	321				hypothetical protein
CNPCJCIP_00179	CDS	120				hypothetical protein
CNPCJCIP_00180	CDS	657				7-carboxy-7-deazaguanine synthase QueE [Thiopseudomonas alkaliphila]
CNPCJCIP_00181	CDS	444				6-carboxytetrahydropterin synthase QueD [Thiopseudomonas alkaliphila]
CNPCJCIP_00182	CDS	714				7-cyano-7-deazaguanine synthase QueC [Thiopseudomonas alkaliphila]
CNPCJCIP_00183	CDS	840				inositol monophosphatase family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00184	CDS	198				CsbD family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00185	CDS	354				BON domain-containing protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00186	CDS	750				glucosamine-6-phosphate deaminase [Thiopseudomonas alkaliphila]
CNPCJCIP_00187	CDS	1395				MATE family efflux transporter [Thiopseudomonas alkaliphila]
CNPCJCIP_00188	CDS	807				16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA [Thiopseudomonas alkaliphila]
CNPCJCIP_00189	CDS	372				Co2+/Mg2+ efflux protein ApaG [Thiopseudomonas alkaliphila]
CNPCJCIP_00190	CDS	834				symmetrical bis(5'-nucleosyl)-tetraphosphatase [Thiopseudomonas alkaliphila]
CNPCJCIP_00191	CDS	321				thiosulfate sulfurtransferase GlpE [Thiopseudomonas alkaliphila]
CNPCJCIP_00192	CDS	993				HTH-type transcriptional regulator CysB [Thiopseudomonas alkaliphila]
CNPCJCIP_00193	CDS	864				polyamine aminopropyltransferase [Thiopseudomonas alkaliphila]
CNPCJCIP_00194	CDS	852				group II intron reverse transcriptase/maturase, partial [Thiopseudomonas alkaliphila]
CNPCJCIP_00195	CDS	1419				hypothetical protein
CNPCJCIP_00196	CDS	456				MULTISPECIES: Mph(E)/Mph(G) family macrolide 2'-phosphotransferase [Morganellaceae]
CNPCJCIP_00197	CDS	102				hypothetical protein
CNPCJCIP_00198	CDS	849				IS3 family transposase [Thiopseudomonas alkaliphila]
CNPCJCIP_00199	CDS	258				hypothetical protein
CNPCJCIP_00200	CDS	885				MULTISPECIES: Mph(E)/Mph(G) family macrolide 2'-phosphotransferase [Morganellaceae]
CNPCJCIP_00201	CDS	1248				MULTISPECIES: MFS transporter [Morganellaceae]
CNPCJCIP_00202	CDS	384				MULTISPECIES: Mph(E)/Mph(G) family macrolide 2'-phosphotransferase [Morganellaceae]
CNPCJCIP_00203	CDS	1476				MULTISPECIES: ABC-F type ribosomal protection protein Msr(E) [Pseudomonadota]
CNPCJCIP_00204	CDS	447				IS3 family transposase, partial [Thiopseudomonas alkaliphila]
CNPCJCIP_00205	CDS	381				hypothetical protein
CNPCJCIP_00206	CDS	90				hypothetical protein
CNPCJCIP_00207	CDS	315				SMR family transporter [Thiopseudomonas alkaliphila]
CNPCJCIP_00208	CDS	387				multidrug efflux SMR transporter [Thiopseudomonas alkaliphila]
CNPCJCIP_00209	CDS	2157				DNA helicase RecQ [Thiopseudomonas alkaliphila]
CNPCJCIP_00210	CDS	762				sulfite exporter TauE/SafE family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00211	CDS	270				metal-sensing transcriptional repressor [Thiopseudomonas alkaliphila]
CNPCJCIP_00212	CDS	315				PepSY domain-containing protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00213	CDS	795				SpoIIE family protein phosphatase [Thiopseudomonas alkaliphila]
CNPCJCIP_00214	CDS	495				STAS domain-containing protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00215	CDS	693				methyltransferase domain-containing protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00216	CDS	609				tRNA-(ms[2]io[6]A)-hydroxylase [Thiopseudomonas alkaliphila]
CNPCJCIP_00217	CDS	966				lipoyl synthase [Thiopseudomonas alkaliphila]
CNPCJCIP_00218	CDS	660				lipoyl(octanoyl) transferase LipB [Thiopseudomonas alkaliphila]
CNPCJCIP_00219	CDS	282				hypothetical protein
CNPCJCIP_00220	CDS	1161				D-alanyl-D-alanine carboxypeptidase family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00221	CDS	993				septal ring lytic transglycosylase RlpA family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00222	CDS	1017				lytic murein transglycosylase B [Thiopseudomonas alkaliphila]
CNPCJCIP_00223	CDS	1140				rod shape-determining protein RodA [Thiopseudomonas alkaliphila]
CNPCJCIP_00224	CDS	1890				penicillin-binding protein 2 [Thiopseudomonas alkaliphila]
CNPCJCIP_00225	CDS	468				23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH [Thiopseudomonas alkaliphila]
CNPCJCIP_00226	CDS	363				ribosome silencing factor [Thiopseudomonas alkaliphila]
CNPCJCIP_00227	CDS	645				nicotinate-nucleotide adenylyltransferase [Thiopseudomonas alkaliphila]
CNPCJCIP_00228	CDS	1278				glutamate-5-semialdehyde dehydrogenase [Thiopseudomonas alkaliphila]
CNPCJCIP_00229	CDS	750				DNA-3-methyladenine glycosylase [Thiopseudomonas alkaliphila]
CNPCJCIP_00230	CDS	1314				bifunctional DedA family/phosphatase PAP2 family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00231	CDS	846				MoxR family ATPase [Thiopseudomonas alkaliphila]
CNPCJCIP_00232	CDS	1179				VWA domain-containing protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00233	CDS	738				S-methyl-5'-thioinosine phosphorylase [Thiopseudomonas alkaliphila]
CNPCJCIP_00234	CDS	1047				beta-N-acetylhexosaminidase [Thiopseudomonas alkaliphila]
CNPCJCIP_00235	CDS	495				L,D-transpeptidase [Thiopseudomonas alkaliphila]
CNPCJCIP_00236	CDS	699				TetR/AcrR family transcriptional regulator [Thiopseudomonas alkaliphila]
CNPCJCIP_00237	CDS	834				undecaprenyl-diphosphate phosphatase [Thiopseudomonas alkaliphila]
CNPCJCIP_00238	CDS	1209				nicotinate phosphoribosyltransferase [Thiopseudomonas alkaliphila]
CNPCJCIP_00239	CDS	558				nitroreductase [Thiopseudomonas alkaliphila]
CNPCJCIP_00240	CDS	1065				transposase [Thiopseudomonas alkaliphila]
CNPCJCIP_00241	CDS	381				IS200/IS605 family transposase [Thiopseudomonas alkaliphila]
CNPCJCIP_00242	CDS	1995				nucleoside-diphosphate sugar epimerase/dehydratase [Thiopseudomonas alkaliphila]
CNPCJCIP_00243	CDS	1176				DegT/DnrJ/EryC1/StrS aminotransferase family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00244	CDS	1215	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
CNPCJCIP_00245	CDS	1122				glycosyltransferase family 4 protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00246	CDS	1338				hypothetical protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00247	CDS	1149				glycosyltransferase family 4 protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00248	CDS	1314				O-antigen ligase family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00249	CDS	834				glycosyltransferase [Thiopseudomonas alkaliphila]
CNPCJCIP_00250	CDS	1290				oligosaccharide flippase family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00251	CDS	1062				NAD-dependent epimerase/dehydratase family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00252	CDS	1278				Vi polysaccharide biosynthesis UDP-N-acetylglucosamine C-6 dehydrogenase TviB [Thiopseudomonas alkaliphila]
CNPCJCIP_00253	CDS	1371				O-antigen ligase family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00254	CDS	750				hypothetical protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00255	CDS	744				capsular biosynthesis protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00256	CDS	2235				polysaccharide biosynthesis tyrosine autokinase [Thiopseudomonas alkaliphila]
CNPCJCIP_00257	CDS	564				polysaccharide biosynthesis/export family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00258	CDS	1215				outer membrane beta-barrel protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00259	CDS	405				hypothetical protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00260	CDS	738				fumarate/nitrate reduction transcriptional regulator Fnr [Thiopseudomonas alkaliphila]
CNPCJCIP_00261	tRNA	77				tRNA-Pro(ggg)
CNPCJCIP_00262	CDS	345				YdbL family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00263	CDS	195				YnbE family lipoprotein [Thiopseudomonas alkaliphila]
CNPCJCIP_00264	CDS	2124				YdbH domain-containing protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00265	CDS	1062				OmpA family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00266	CDS	471				RNA polymerase sigma factor SigX [Thiopseudomonas alkaliphila]
CNPCJCIP_00267	CDS	825				mechanosensitive ion channel [Thiopseudomonas alkaliphila]
CNPCJCIP_00268	CDS	312				hypothetical protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00269	CDS	1008				CorA family divalent cation transporter [Thiopseudomonas alkaliphila]
CNPCJCIP_00270	CDS	480				ribonuclease E activity regulator RraA [Thiopseudomonas alkaliphila]
CNPCJCIP_00271	CDS	864				alpha/beta fold hydrolase [Thiopseudomonas alkaliphila]
CNPCJCIP_00272	CDS	1062				phosphoribosylformylglycinamidine cyclo-ligase [Thiopseudomonas alkaliphila]
CNPCJCIP_00273	CDS	657				phosphoribosylglycinamide formyltransferase [Thiopseudomonas alkaliphila]
CNPCJCIP_00274	CDS	714				hypothetical protein
CNPCJCIP_00275	CDS	342				HopJ type III effector protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00276	CDS	1689				DEAD/DEAH box helicase [Thiopseudomonas alkaliphila]
CNPCJCIP_00277	CDS	1392				DASS family sodium-coupled anion symporter [Thiopseudomonas alkaliphila]
CNPCJCIP_00278	CDS	1083				calcium/sodium antiporter [Thiopseudomonas alkaliphila]
CNPCJCIP_00279	CDS	1029				iron-containing alcohol dehydrogenase [Thiopseudomonas alkaliphila]
CNPCJCIP_00280	CDS	1026				Abi family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00281	CDS	1398				argininosuccinate lyase [Thiopseudomonas alkaliphila]
CNPCJCIP_00282	CDS	462				hypothetical protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00283	CDS	495				anti-virulence regulator CigR family protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00284	CDS	927				ChaN family lipoprotein [Thiopseudomonas alkaliphila]
CNPCJCIP_00285	CDS	768				heme ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00286	CDS	1035				iron chelate uptake ABC transporter family permease subunit [Thiopseudomonas alkaliphila]
CNPCJCIP_00287	CDS	867				ABC transporter substrate-binding protein [Thiopseudomonas alkaliphila]
CNPCJCIP_00288	CDS	411				biopolymer transporter ExbD [Thiopseudomonas alkaliphila]
